Product name,ASIN,Condition,Total orders,NCX orders,Fulfilled by,SKU,NCX rate,Top NCX reason,NCX Review Rate,NCX Return Rate,Last updated,pcxHealth
"Vive Boxer Finger Splint Brace- Supports Pinky, Ring, Middle Metacarpals and Knuckles - Right or Left Adjustable Hand Brace - Straightening for Trigger Finger, Injury, Fracture, Broken, Tendonitis (9 inch)","B089LNFHHY","new",1,1,"Amazon","X002JGMS4Z","100%","Performance or quality not adequate
100%","0%","100%","Feb 4, 2025","Excellent"
"Vive Boxer Finger Splint Brace- Supports Pinky, Ring, Middle Metacarpals and Knuckles - Right or Left Adjustable Hand Brace - Straightening for Trigger Finger, Injury, Fracture, Broken, Tendonitis (8 inch)","B089LLGB7W","New",12,2,"Amazon","X002JGMR5F","16.67%","Performance or quality not adequate
100%","0%","16.67%","Feb 9, 2025","Excellent"
"Vive Migraine Relief Cap - Hot & Cold Compression Hat for Headache - Full Head Ice Wrap Beanie & Eye Mask for Tension & Pressure Relief - Cooling Headband - Reusable & Flexible Soft Gel Packs","B089B4RM3S","New",25,0,"Amazon","X002JBO1VN","0%","--","0%","0%","Feb 13, 2025","Excellent"
"Vive Carpal Tunnel Wrist Brace (Left or Right) - Arm Compression Hand Support Splint - for Men, Women, Kids, Bowling, Tendonitis, Arthritis, Athletic Pain, Sports, Golf - Universal Adjustable Fit","B089657MRH","New",24,3,"Amazon","X002J87VNV","12.5%","Performance or quality not adequate
100%","0%","12.5%","Jan 7, 2025","Good"
"Vive Compression Arthritis Gloves - Comfortable Fit for Men and Women - Full Finger Support for Rheumatoid, Osteoarthritis, Hand Pain, Arthritic Joint Symptom Relief - FSA/HSA Eligible","B0892NSGZ9","New",109,10,"Amazon","X002J675ZR","9.17%","Too Small
80%","0%","9.17%","Feb 14, 2025","Fair"
"Vive Finger Sleeves (30 Pack) - Compression Cushion for Arthritis, Swelling, Joint Pain Relief - Thumb & Index Guard Wraps Basketball, Golf, Crochet, Writing, & More - Support Protectors for Sports","B088J2BVSH","New",17,0,"Amazon","X002IV9AAL","0%","--","0%","0%","Jan 29, 2025","Fair"
"Vive Night Wrist Splint Brace - Left, Right Hand Sleep Support Wrap - Breathable & Lightweight Cushion Compression Arm Stabilizer for Carpal Tunnel, Men, Women, Kids, Tendonitis, Sports Pain","B088C1KJ4W","New",2,0,"Amazon","X002IRYH2V","0%","--","0%","0%","Dec 4, 2024","Excellent"
"Vive Crutch Accessories Bag and Hand Grip Cushions, Water-Resistant Premium Pouch for Crutches, with Drink Holder Phone Holder, 3 Pockets, Lightweight","B0882GFJH5","New",68,2,"Amazon","X002IO3YVT","2.94%","Performance or quality not adequate
100%","0%","2.94%","Feb 14, 2025","Good"
"Vive Forearm Crutch Pads & Hand Grips- Fits Vive Forearm Crutches - Breathable, Washable, Moisture-Wicking Cushion Padding Accessories Covers - Fits Only 1 Style of Open Cuff Crutches","B087RRMG2P","New",53,6,"Amazon","X002IIXFN7","11.32%","Performance or quality not adequate
66%","0%","11.32%","Feb 13, 2025","Good"
"Vive Crutch Hand Grips & Pads - Padding for Walking Arm Crutches - Universal Underarm Padded Forearm Handle Pillow Covers for Hand Grips - Soft Foam Armpit Accessories for Adults, Kids","B087N44PJX","New",1,0,"Amazon","X002IFZ37L","0%","--","0%","0%","Nov 15, 2024","Excellent"
"Vive Toilet Seat Cushion (Soft Cushioned Foam) - Easy Clean Soft Padded Bathroom Attachment - Elongated, Standard Seats - Comfort and Support Donut for Handicap, Adults (2"" Cushioned Foam, White)","B087NF5N6G","New",596,55,"Amazon","X002IFV0XH","9.23%","Performance or quality not adequate
63%","0.17%","9.06%","Feb 14, 2025","Poor"
"Vive Crutch Pads For Armpits and Hand Grips - Pads for Crutches Handles and Underarms - Crutch Cushions Covers - Soft Padded Under Arm Cover - Crutch Accessories for Women, Men, Kid (1 Pair, Paisley)","B087MW6VP9","New",3,0,"Amazon","X002IFPJYN","0%","--","0%","0%","Feb 11, 2025","Excellent"
"Vive Crutch Pads For Armpits and Hand Grips - Pads for Crutches Handles and Underarms - Crutch Cushions Covers - Soft Padded Under Arm Cover - Crutch Accessories for Women, Men, Kid (1 Pair, Camo)","B087MXS86R","New",1,0,"Amazon","X002IFPJY3","0%","--","0%","0%","Aug 20, 2024","Excellent"
"Vive Vibrating Foam Roller - High Density Five Speed Massager - for Exercise, Physical Therapy, Trigger Point and Muscle Recovery - Firm, Deep Tissue Vibration for Back Pain Relief and Stretching","B087GJSBV4","New",21,1,"Amazon","X002IE6J93","4.76%","Performance or quality not adequate
100%","0%","4.76%","Feb 12, 2025","Good"
"Vive Precision Grip Strength Tester - Hand Grip Dynamometer - Handheld Digital Grip Measurement Meter Device Trainer Power 198 Lbs / 90 Kgs - Strengthener Exerciser for Sports, School and Home Use","B087G2X7X7","New",6,0,"Amazon","X002IE6GXR","0%","--","0%","0%","Nov 18, 2024","Excellent"
"VIVEsole Hammer Toe Corrector for Men and Women (4pc) Cushioned Gel Straightener Loops - Toe Support Cushion Brace for Bunion Foot Relief, Feet Alignment, Curled, Claw, Crooked, Mallet Toes, 3 Loops","B0876H7NQX","New",64,0,"Amazon","X002I9IS0L","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Walker Handle Cushions (2-Pack) Extra Soft Sheepskin Grips - Padded Hand Cover Accessories for Folding Rolling Wheelchair, Rollator Handle, Senior, Elderly Grippers - Foam Padding for Disability","B086WQ8F6Z","New",23,1,"Amazon","X002I5DVW5","4.35%","Performance or quality not adequate
100%","0%","4.35%","Feb 14, 2025","Good"
"Vive Self Standing Walking Cane Tip 3/4 Inch Heavy Duty Replacement Quad - Rubber Cane Foot Base All Terrain for Walking Sticks, Folding & Medical Canes - Stabilizing Cane Tip for Men, Women (Black)","B086WPQNJQ","New",90,2,"Amazon","X002I5B26H","2.22%","Performance or quality not adequate
100%","0%","1.11%","Feb 14, 2025","Good"
"Vive CPAP Tube Cleaning Brush - Stainless Steel Cleaner for Mask and Pipe - Wire Bristle Solution - for 7 Foot Hose and 22 mm Diameter - Portable, Flexible and to Easily Clean Standard Tubing Kit","B086R78FYS","New",97,1,"Amazon","X002I30QCF","1.03%","Performance or quality not adequate
100%","0%","1.03%","Feb 14, 2025","Good"
"Vive Automatic High Blood Pressure Measurement Kit for at Home Use - Upper Arm BP Cuff & Machine with Digital Screen to Monitor Vital Signs - Portable Checking for Small, Large, and Plus Size Arms","B081HCZPY2","New",60,8,"Amazon","X002HZR2P3","13.33%","Defective item
87%","0%","11.67%","Feb 11, 2025","Poor"
"Vive Mobility Scooter Basket (12"" x 8.5"") - Accessory for 3 & 4-Wheel Scooters - Large Front Storage Attachment for Shopping with Carrying Handle for Travel - Easy to Assemble Replacement Part","B086DW899W","New",40,9,"Amazon","X002HZ2KWN","22.5%","Defective item
44%","0%","22.5%","Feb 13, 2025","Very poor"
"Vive Memory Foam Coccyx Seat Cushion for Office Chairs - Computer Chair Cushion for Tailbone Pain - Lower Back Pain & Sciatica Pressure Relief for Cars & Wheelchairs - Machine Washable Removable Cover","B085G18B57","New",10,1,"Amazon","X002HC8BSX","10%","Performance or quality not adequate
100%","0%","0%","Feb 13, 2025","Fair"
"Vive Cold Therapy Machine Replacement Pad - Flexible Ergonomic Reusable Padding for Ice Cold Therapy - Universal Shoulder, Ankle, Hip and Knee Adjustable Device Accessory for Swelling (Pads Only)","B0857J4LRV","New",9,0,"Amazon","X002H5Z9OT","0%","--","0%","0%","Feb 13, 2025","Good"
"Sures Waterproof Chair Pads for Incontinence (22"" x 21"") - Washable, Waterproof Seat Protector - Chair Protector Seat Cover - Absorbent Incontinence Pad for Bed, Seat Car Wheelchair & Recliner (Brown)","B08511GKDS","New",1,0,"Amazon","X002GY6IJV","0%","--","0%","0%","Jan 14, 2025","Excellent"
"Sures Waterproof Chair Pads for Incontinence (22"" x 21"") - Washable, Waterproof Seat Protector - Chair Protector Seat Cover - Absorbent Incontinence Pad for Bed, Seat, Car Wheelchair & Recliner (Gray)","B08511GCG2","New",14,0,"Amazon","X002GY4L8V","0%","--","0%","0%","Jan 19, 2025","Excellent"
"Vive Arthritis Gloves - Men, Women Rheumatoid Compression Hand Glove for Osteoarthritis- Arthritic Joint Pain Relief - Carpal Tunnel Wrist Support - Open Finger, Fingerless Thumb for Computer Typing","B084XX5TBM","New",8,0,"Amazon","X002GV83YH","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Arthritis Gloves - Men, Women Rheumatoid Compression Hand Glove for Osteoarthritis- Arthritic Joint Pain Relief - Carpal Tunnel Wrist Support - Open Finger, Fingerless Thumb for Computer Typing","B084WZFFM1","New",188,9,"Amazon","X002GV83Y7","4.79%","Performance or quality not adequate
44%","0.53%","4.79%","Feb 12, 2025","Good"
"Vive CPAP Neck Pad - Mask Strap Padded Accessories - Fleece Comfort Cover for Full Face and Nasal Headgear - BiPAP Machine Compatible Supplies - Pressure Relief Breathable Cushion - Machine Washable","B0844THJMV","New",11,0,"Amazon","X002G2A6GJ","0%","--","0%","0%","Dec 21, 2024","Excellent"
"Vive Thumb Brace & Wrist Stabilizer (Fits Left and Right) - Thumb Spica Splint for Arthritis, Tendonitis, and De Quervains - Support Wrap for Men and Women - Pain Relief for Carpal Tunnel and Sprains","B0844K928G","New",113,13,"Amazon","X002G2A0H9","11.5%","Performance or quality not adequate
69%","0%","11.5%","Feb 14, 2025","Poor"
"ViveSole Budin Splint Toe Straightener (Pair) - Hammer Toe Corrector for Women, Men - Crooked Toe, Joint Realign Cushion Brace for Claw, Curled - Metatarsal Support Loop Guard Alignment Corrector Wrap","B083P5KDV5","New",5,0,"Amazon","X002FLB8YP","0%","--","0%","0%","Jan 3, 2025","Excellent"
"ViveSole Budin Splint Toe Straightener (Pair) - Hammer Toe Corrector for Women, Men - Crooked Toe, Joint Realign Cushion Brace for Claw, Curled - Metatarsal Support Loop Guard Alignment Corrector Wrap","B083P5HS3S","New",3,1,"Amazon","X002FLB6TR","33.33%","Too Small
100%","0%","33.33%","Feb 13, 2025","Good"
"WELAKEN Girls and Toddler's Faux Leather Short Skirts with Side Pocket,Black,8Y","B083LNCV9X","New",1,0,"Amazon","X002FJJ9HZ","0%","--","0%","0%","Feb 10, 2025","Excellent"
"Vive Rollator Accessories Bag - Under Seat Rollator Walker Basket for Seniors - Extra Large - Underseat Pouch Tote for Rolling Walkers - with Reinforced Liner to Prevent Sagging","B083F5R5KW","new",31,4,"Amazon","X002FDNHH9","12.9%","Performance or quality not adequate
50%","0%","12.9%","Feb 2, 2025","Good"
"Vive CPAP Slim Hose Tube Cover for Side Sleepers 6 ft - Sleep Apnea Insulator Sleeve for Heated & Standard Tubing - Compatible w/CPAP BiPAP Machines & Holders - Full Length Zipper, Soft Fleece Cover","B083F3XQKD","New",6,0,"Amazon","X002FDEPWP","0%","--","0%","0%","Feb 14, 2025","Excellent"
"Vive Arm Sling for Shoulder Injury & Surgery Recovery - Waterproof Mesh Shower Sling Immobilizer for Rotator Cuff Support - Right Left Arm for Men & Women - Stabilize Elbow, Wrist, Thumb, Dislocation","B083F2FMCC","New",157,4,"Amazon","X002FDE48Z","2.55%","Performance or quality not adequate
75%","0%","2.55%","Feb 14, 2025","Good"
"Vive Walker Handle Cushions - Padded Hand Covers - Soft Padding Medical Accessories for Folding Rolling Wheelchair, Rollator Handle, Senior, Elderly Grippers - Foam Crutch Pads Grips - Mobility Aid (Teal)","B083F2F34L","New",6,0,"Amazon","X002FDE395","0%","--","0%","0%","Dec 20, 2024","Good"
"Vive Walker Handle Cushions - Padded Hand Covers - Soft Padding Medical Accessories for Folding Rolling Wheelchair, Rollator Handle, Senior, Elderly Grippers - Foam Crutch Pads Grips - Mobility Aid (Pink)","B083F2WH81","New",66,2,"Amazon","X002FDE38V","3.03%","Performance or quality not adequate
100%","0%","3.03%","Feb 14, 2025","Good"
"Vive Walker Handle Cushions - Padded Hand Covers - Soft Padding Medical Accessories for Folding Rolling Wheelchair, Rollator Handle, Senior, Elderly Grippers - Foam Crutch Pads Grips - Mobility Aid (Blue)","B083F3DL71","New",206,8,"Amazon","X002FD4CRN","3.88%","Performance or quality not adequate
100%","0%","3.88%","Feb 14, 2025","Fair"
"Vive Rinse Free Shampoo (4 Pack) - 16 Ounce Waterless Foam Wash For Elderly, Bedridden Patients, Women, Men - No Water Shower Cap Alternative For Washing Sensitive Skin - For Hospital, Camping, Hiking","B083F2WCW8","New",55,0,"Amazon","X002FD3HIX","0%","--","0%","0%","Feb 13, 2025","Excellent"
"Vive Back Ice Pack for Lower Back Pain Relief with Strap - Large Wearable Gel Ice Pack Wrap Reusable for Injuries - Inflatable Lumbar Compression Cold Pad Brace - Ice Belt for Bulging Disc & Sciatica","B082T4616P","new",7,3,"Amazon","X002EY1KTL","42.86%","Performance or quality not adequate
100%","0%","42.86%","Feb 4, 2025","Fair"
"Vive Resting Hand Splint (Left) (w/ Rehab Video App) - Night Immobilizer Wrist Finger Brace - Thumb Stabilizer Wrap - For Arthritis, Tendonitis, Carpal Tunnel Pain - Functional Support For Sprains Fractures (X-Small)","B082T3M3C7","New",12,1,"Amazon","X002EY1AJV","8.33%","Performance or quality not adequate
100%","0%","8.33%","Feb 14, 2025","Excellent"
"Vive Trigger Finger Splint Brace - Middle, Pinky, Pointer, Ring and Thumb Support - Palm Strap Included - Straighten Curved or Broken Fingers - Adjustable, Breathable Fit - Aluminum Pain Relief Guard","B082T285ZD","New",61,2,"Amazon","X002EY11UT","3.28%","Performance or quality not adequate
100%","0%","3.28%","Sep 18, 2024","Good"
"Vive Resting Hand Splint (Left) (w/ Rehab Video App) - Night Immobilizer Wrist Finger Brace - Thumb Stabilizer Wrap - For Arthritis, Tendonitis, Carpal Tunnel Pain - Functional Support For Sprains Fractures (Large)","B082T2YV3G","new",18,1,"Amazon","X002EXZVHT","5.56%","Performance or quality not adequate
100%","0%","5.56%","Feb 13, 2025","Excellent"
"Vive Resting Hand Splint (Right) - Night Immobilizer Wrist Finger Brace - Thumb Stabilizer Wrap - for Arthritis, Tendonitis, Carpal Tunnel Pain - Functional Support for Sprains Fractures (X-Small)","B082T37QR9","New",8,1,"Amazon","X002EXZVHJ","12.5%","Performance or quality not adequate
100%","0%","12.5%","Feb 13, 2025","Good"
"Vive Resting Hand Splint (Right) (w/ Rehab Video App) - Night Immobilizer Wrist Finger Brace - Thumb Stabilizer Wrap - For Arthritis, Tendonitis, Carpal Tunnel Pain - Functional Support For Sprains Fractures (Medium)","B082T2Z29L","New",44,4,"Amazon","X002EXZVH9","9.09%","Performance or quality not adequate
100%","0%","6.82%","Feb 13, 2025","Good"
"Vive Resting Hand Splint (Right) (w/ Rehab Video App) - Night Immobilizer Wrist Finger Brace - Thumb Stabilizer Wrap - For Arthritis, Tendonitis, Carpal Tunnel Pain - Functional Support For Sprains Fractures (Large)","B082T2P218","New",25,1,"Amazon","X002EXZVGZ","4%","Performance or quality not adequate
100%","0%","4%","Feb 13, 2025","Good"
"Vive Resting Hand Splint (Left) (w/ Rehab Video App) - Night Immobilizer Wrist Finger Brace - Thumb Stabilizer Wrap - for Arthritis, Tendonitis, Carpal Tunnel Pain - Functional Support for Sprains Fractures (Small)","B082T2D9Z1","New",35,3,"Amazon","X002EXZVGP","8.57%","Performance or quality not adequate
100%","0%","8.57%","Feb 14, 2025","Good"
"Vive Resting Hand Splint (Left) (w/ Rehab Video App) - Night Immobilizer Wrist Finger Brace - Thumb Stabilizer Wrap - for Arthritis, Tendonitis, Carpal Tunnel Pain - Functional Support for Sprains Fractures (Medium)","B082T3W1DJ","New",35,1,"Amazon","X002EXZVGF","2.86%","Defective item
100%","0%","2.86%","Feb 13, 2025","Good"
"Vive Resting Hand Splint (Right) (w/ Rehab Video App) - Night Immobilizer Wrist Finger Brace - Thumb Stabilizer Wrap - For Arthritis, Tendonitis, Carpal Tunnel Pain - Functional Support For Sprains Fractures (Small)","B082T3PNRB","New",40,4,"Amazon","X002EXSEM3","10%","Performance or quality not adequate
75%","0%","7.5%","Feb 13, 2025","Good"
"Vive Multi-Loop Leg Lifter Strap (41 Inches) - Rigid for Getting in and Out of Bed, Couch, Car and Wheelchair - Hip and Knee Surgery Recovery Kit with Hand Grips - for Adults, Elderly, Women and Men","B081TK9LZZ","New",10,1,"Amazon","X002E5MGRP","10%","Performance or quality not adequate
100%","0%","10%","Feb 13, 2025","Good"
"Vive Precision Bariatric Scale 550lbs Body Weight Capacity, Digital, Accurate Bathroom Electronic Measuring - Heavy Duty Wireless Home, Bath Device - Weigh Pounds, Kilograms - Large Screen","B08644S1RW","New",4,0,"Amazon","X002DWX7CR","0%","--","0%","0%","Nov 12, 2024","Excellent"
"Vive Hip and Groin Brace - Sciatica Brace - Bursitis Hip Pain Relief for Women and Men - Hip Flexor Compression Wrap Support - Thigh, Hamstring Recovery for Joints, Nerve Pulled Muscles and Arthritis","B0813X9N2X","New",6,0,"Amazon","X002DE48C3","0%","--","0%","0%","Feb 10, 2025","Good"
"Vive Hip and Groin Brace - Sciatica Brace - Bursitis Hip Pain Relief for Women and Men - Hip Flexor Compression Wrap Support - Thigh, Hamstring Recovery for Joints, Nerve Pulled Muscles and Arthritis","B0813WDXBV","New",21,1,"Amazon","X002DE257X","4.76%","Defective item
100%","0%","4.76%","Feb 10, 2025","Good"
"Vive Crutch Pads, Bag, & Hand Grips (5 PCS) - Crutches for Adults Armpit Padding, Hand Grips, Accessories Pouch - Soft Tips Medical Padded Handles, Accessories for Kids, Men, Women - Lightweight","B08126MTR3","New",1,0,"Amazon","X002D7CBJR","0%","--","0%","0%","Feb 10, 2025","Good"
"Vive Full Lumbar Pillow - Memory Foam Contour Support Cushion for Lower Back Pain - Muscle Strain, Sciatica, Arthritis, Osteoporosis, Scoliosis, Kyphosis, Bulging or Herniated Disc - Improve Posture","B07ZRYDXCZ","New",25,0,"Amazon","X002D03U8F","0%","--","0%","0%","Feb 13, 2025","Excellent"
"Vive Multi Purpose Leg Lifter Strap - Proflex Leg Lift Strap - Leg Lifter Assist with Nylon Webbing for Recovery, Stretching - Loop with Hand Grips - Lift Foot, Calf for Elderly, Handicapped, Car, Bed","B07ZG3CCH5","New",41,1,"Amazon","X002CP49X1","2.44%","Performance or quality not adequate
100%","0%","2.44%","Feb 14, 2025","Good"
"Vive Offloading Post-Op Shoe - Forefront Wedge Boot for Broken Toe Injury - Non Weight Bearing Medical Recovery for Foot Surgery, Hammer Toes, Bunion, Feet Pain - Walking Orthopedic (X-Large)","B07YYLQK5L","New",7,1,"Amazon","X002C9Z79H","14.29%","Damaged item
100%","0%","14.29%","Nov 29, 2024","Excellent"
"Vive Offloading Post-Op Shoe - Forefront Wedge Boot for Broken Toe Injury - Non Weight Bearing Medical Recovery for Foot Surgery, Hammer Toes, Bunion, Feet Pain - Walking Orthopedic (X-Small)","B07YYKH6VF","New",1,0,"Amazon","X002C9XPBJ","0%","--","0%","0%","Nov 26, 2024","Excellent"
"Vive Offloading Post-Op Shoe - Forefront Wedge Boot for Broken Toe Injury - Non Weight Bearing Medical Recovery for Foot Surgery, Hammer Toes, Bunion, Walking Orthopedic (Small)","B07YYLH79F","New",84,14,"Amazon","X002C9XJ2J","16.67%","Performance or quality not adequate
78%","0%","15.48%","Feb 14, 2025","Fair"
"Vive Offloading Post-Op Shoe - Forefront Wedge Boot for Broken Toe Injury - Non Weight Bearing Medical Recovery for Foot Surgery, Hammer Toes, Bunion, Feet, Orthopedic (Large)","B07YYMQTNX","New",6,1,"Amazon","X002C9XJ29","16.67%","Performance or quality not adequate
100%","0%","16.67%","Feb 13, 2025","Poor"
"Vive Offloading Post-Op Shoe - Forefront Wedge Boot for Broken Toe Injury - Non Weight Bearing Medical Recovery for Foot Surgery, Hammer Toes, Bunion, Feet Walking Orthopedic (Medium)","B07YYKYWW2","New",71,8,"Amazon","X002C9WMUT","11.27%","Performance or quality not adequate
62%","0%","11.27%","Feb 13, 2025","Good"
